320	0.780950	0.210452
330	0.847878	0.058201
340	0.887132	0.050119
350	0.854498	0.022953
360	0.832814	0.014485
370	0.842523	0.013085
380	0.836789	0.015663
390	0.849900	0.004347
400	0.843955	0.002987
410	0.845715	0.001916
420	0.843201	0.002390
430	0.846624	0.001217
440	0.847277	0.000801
450	0.848934	0.000589
460	0.850156	0.000591
470	0.849843	0.000762
480	0.845448	0.004041
490	0.848241	0.000434
500	0.849086	0.000517
510	0.850127	0.000294
520	0.850685	0.000200
530	0.852335	0.001060
540	0.851304	0.000199
550	0.851175	0.000106
560	0.851697	0.000391
570	0.852553	0.000242
580	0.852791	0.000268
590	0.853442	0.000194
600	0.853677	0.000223
610	0.853634	0.000230
620	0.854109	0.000232
630	0.854375	0.000181
640	0.854461	0.000119
650	0.854797	0.000099
660	0.854624	0.000121
670	0.854303	0.001941
680	0.853982	0.044400
690	0.853661	0.000365
700	0.856398	0.000459
710	0.855349	0.000434
720	0.856371	0.000407
730	0.855454	0.000339
740	0.856236	0.000335
750	0.856430	0.000310
760	0.855598	0.000266
770	0.856177	0.000199
780	0.855795	0.000199
790	0.857001	0.000240
800	0.856162	0.000106
810	0.857161	0.000226
820	0.856859	0.000223
830	0.857019	0.000233
840	0.857615	0.000390
850	0.856802	0.000380
860	0.8583400	0.000311
870	0.857299	0.000455
880	0.858352	0.000443
890	0.857561	0.000369
900	0.857354	0.000309
910	0.857857	0.000330
920	0.856708	0.000402
930	0.857546	0.000377
940	0.857345	0.000343
950	0.856917	0.000118
960	0.856322	0.000180
970	0.856275	0.000195
980	0.856202	0.000235
990	0.856119	0.000153
1000	0.856921	0.000189
1010	0.856289	0.000269
1020	0.856783	0.000291
1030	0.856830	0.000179
1040	0.856278	0.000235
1050	0.857013	0.000193
1060	0.856604	0.000264
1070	0.857371	0.000259
1080	0.856772	0.000183
1090	0.856919	0.000179
1100	0.857093	0.000237
1110	0.857041	0.000181
1120	0.857283	0.000161
1130	0.856874	0.000229
1140	0.857422	0.000204
1150	0.856193	0.002375
1160	0.857949	0.000233
1170	0.858260	0.000185
1180	0.857969	0.000147
1190	0.858769	0.000155
1200	0.858347	0.000287
1210	0.858678	0.000155
1220	0.858850	0.000259
1230	0.857321	0.002442
1240	0.859530	0.000201
1250	0.859208	0.000191
1260	0.859742	0.000147
1270	0.859619	0.000164
1280	0.859882	0.000120
1290	0.860056	0.000196
1300	0.859709	0.000164
1310	0.859859	0.000206
1320	0.860226	0.007650
1330	0.860593	0.002942
1340	0.860960	0.003369
1350	0.861328	0.000663
1360	0.861694	0.000549
1370	0.862062	0.000389
1380	0.862429	0.000156
1390	0.862796	0.043860
1400	0.863163	0.008967
1410	0.863530	0.015133
1420	0.863897	0.000171
1430	0.862944	0.000688
1440	0.863189	0.000268
1450	0.862579	0.000308
1460	0.862140	0.000199
1470	0.862062	0.000136
1480	0.862618	0.000167
1490	0.861607	0.000193
1500	0.861872	0.000204
1510	0.862233	0.000221
1520	0.862070	0.000130
1530	0.861699	0.000109
1540	0.861801	0.000118
1550	0.862033	0.000125
1560	0.861824	0.000143
1570	0.861882	0.000094
1580	0.861531	0.000162
1590	0.861394	0.000088
1600	0.861608	0.000112
1610	0.861385	0.000075
1620	0.861338	0.000117
1630	0.861148	0.000146
1640	0.861199	0.000135
1650	0.861121	0.000103
1660	0.861175	0.000090
1670	0.861406	0.000084
1680	0.861329	0.000139
1690	0.861309	0.000079
1700	0.861295	0.000075
1710	0.861178	0.000154
1720	0.861336	0.000105
1730	0.860909	0.000115
1740	0.860926	0.000078
1750	0.860959	0.000152
1760	0.861141	0.000129
1770	0.861462	0.000068
1780	0.861422	0.000122
1790	0.860538	0.000157
1800	0.860106	0.000337
1810	0.862476	0.000182
1820	0.860125	0.000511
1830	0.861905	0.000268
1840	0.863323	0.000540
1850	0.861087	0.000162
1860	0.861707	0.000171
1870	0.859281	0.001492
1880	0.859886	0.001600
1890	0.860194	0.000175
1900	0.858361	0.001275
1910	0.862835	0.000826
1920	0.865339	0.000297
1930	0.864236	0.000198
1940	0.863371	0.000086
1950	0.862165	0.000099
1960	0.862324	0.000096
1970	0.862319	0.000079
1980	0.862390	0.000126
1990	0.862045	0.000100
2000	0.862049	0.000030
2010	0.862240	0.000158
2020	0.862156	0.000096
2030	0.862252	0.000105
2040	0.862056	0.000154
2050	0.862343	0.000120
2060	0.862265	0.000102
2070	0.862498	0.000145
2080	0.862663	0.000184
2090	0.862692	0.000084
2100	0.862334	0.000112
2110	0.862745	0.000189
2120	0.862846	0.000058
2130	0.862957	0.000120
2140	0.862739	0.000153
2150	0.862492	0.000084
2160	0.862864	0.000109
2170	0.862995	0.000072
2180	0.863152	0.000107
2190	0.863116	0.000144
2200	0.863317	0.000152
2210	0.863048	0.000095
2220	0.863452	0.000127
2230	0.863427	0.000105
2240	0.863759	0.000127
2250	0.863990	0.000068
2260	0.863963	0.000089
2270	0.863575	0.000098
2280	0.863777	0.000199
2290	0.864014	0.000100
2300	0.863987	0.000076
2310	0.863952	0.000119
2320	0.864036	0.000113
2330	0.864326	0.000150
2340	0.864389	0.000052
2350	0.864282	0.000131
2360	0.864441	0.000061
2370	0.864860	0.000105
2380	0.864675	0.000169
2390	0.864614	0.000113
2400	0.864785	0.000127
2410	0.865198	0.000181
2420	0.865413	0.000121
2430	0.864886	0.000091
2440	0.865404	0.000130
2450	0.864694	0.000190
2460	0.865202	0.000153
2470	0.866208	0.000198
2480	0.865525	0.000036
2490	0.865730	0.000229
2500	0.866394	0.000132
2510	0.865080	0.000143
2520	0.869402	0.000147
2530	0.871151	0.001202
2540	0.866547	0.000051
2550	0.866557	0.001052
2560	0.866567	0.000256
2570	0.866577	0.000299
2580	0.866587	0.000142
2590	0.866597	0.001558
2600	0.866607	0.000089
2610	0.866617	0.000102
2620	0.866627	0.000216
2630	0.866637	0.005827
2640	0.866647	0.002576
2650	0.866657	0.000549
2660	0.866667	0.001395
2670	0.866677	0.004071
2680	0.866687	0.003528
2690	0.866697	0.002746
2700	0.866707	0.002102
2710	0.866718	0.002028
2720	0.866728	0.002269
2730	0.866738	0.004294
2740	0.866748	0.004608
2750	0.866758	0.006806
2760	0.866768	0.002220
2770	0.866778	0.001711
2780	0.866788	0.001626
2790	0.866798	0.000282
2800	0.866808	0.001843
2810	0.866818	0.001499
2820	0.866828	0.002047
2830	0.866838	0.000436
2840	0.866848	0.000250
2850	0.866858	0.000841
2860	0.866868	0.000616
2870	0.866878	0.000977
2880	0.866889	0.000275
2890	0.866876	0.000396
2900	0.866701	0.000111
2910	0.867384	0.000829
2920	0.865924	0.000517
2930	0.870981	0.000350
2940	0.865161	0.000399
2950	0.867292	0.000173
2960	0.866441	0.000055
2970	0.866488	0.000226
2980	0.866179	0.000261
2990	0.865053	0.000235
3000	0.867655	0.000204
3010	0.865590	0.000105
3020	0.866222	0.000108
3030	0.867406	0.000117
3040	0.867068	0.000150
3050	0.866842	0.000000
3060	0.868841	0.000151
3070	0.867021	0.000151
3080	0.867852	0.000149
3090	0.868030	0.000179
3100	0.867594	0.000102
3110	0.868106	0.000104
3120	0.868443	0.000083
3130	0.868013	0.000301
3140	0.865549	0.000151
3150	0.868720	0.000082
3160	0.867076	0.000132
3170	0.867964	0.000095
3180	0.867901	0.000157
3190	0.868569	0.000185
3200	0.870389	0.000200
3210	0.872131	0.000355
3220	0.868079	0.000094
3230	0.871262	0.000169
3240	0.868443	0.000084
3250	0.869434	0.000115
3260	0.868486	0.000078
3270	0.869915	0.000223
3280	0.869242	0.000096
3290	0.869015	0.000084
3300	0.870892	0.000102
3310	0.869056	0.000146
3320	0.870418	0.000072
3330	0.869844	0.000204
3340	0.869987	0.000053
3350	0.870449	0.000115
3360	0.869626	0.000113
3370	0.869779	0.000142
3380	0.869429	0.000179
3390	0.868904	0.000152
3400	0.869576	0.000095
3410	0.870148	0.000275
3420	0.870397	0.000326
3430	0.869177	0.000254
3440	0.868174	0.000038
3450	0.869561	0.000088
3460	0.870036	0.000046
3470	0.870867	0.000118
3480	0.870428	0.000114
3490	0.871034	0.000172
3500	0.871249	0.000197
3510	0.871185	0.000188
3520	0.869738	0.000145
3530	0.871419	0.000121
3540	0.870411	0.000126
3550	0.871351	0.000198
3560	0.871923	0.000158
3570	0.872282	0.000270
3580	0.871959	0.000211
3590	0.871473	0.000218
3600	0.870977	0.000183
3610	0.871232	0.000167
3620	0.871312	0.000225
3630	0.872136	0.000138
3640	0.871519	0.000173
3650	0.872028	0.000174
3660	0.871541	0.000125
3670	0.871988	0.000172
3680	0.871592	0.000252
3690	0.871712	0.000187
3700	0.872950	0.000326
3710	0.872694	0.000174
3720	0.872590	0.000288
3730	0.870596	0.000201
3740	0.872105	0.000230
3750	0.871452	0.000318
3760	0.871667	0.000474
3770	0.871560	0.000262
3780	0.872893	0.000329
3790	0.871855	0.000233
3800	0.871201	0.000277
3810	0.870749	0.000170
3820	0.869979	0.000142
3830	0.870725	0.000180
3840	0.871149	0.000192
3850	0.869678	0.000194
3860	0.870540	0.000138
3870	0.870006	0.000162
3880	0.869118	0.000261
3890	0.869892	0.000199
3900	0.869582	0.000266
3910	0.870795	0.000268
3920	0.870606	0.001007
3930	0.869327	0.000133
3940	0.869034	0.000240
3950	0.867256	0.000178
3960	0.867669	0.000256
3970	0.867266	0.000169
3980	0.868491	0.000235
