Sample data file : C:\Users\Shine\Documents\TNA\20201109_Fastelli\20-11-10_0000_120_larderellite_36-80_A09-3.txt
Corrected by: C:\Users\Shine\Documents\TNA\20201109_Fastelli\20201109_Spectralon_30.txt at 20degres
and C:\Users\Shine\Documents\TNA\20201109_Fastelli\20201109_Infragold_20_2.txt linked at 1300nm
1000.000000	0.594767	0.000989
1010.000000	0.593656	0.000488
1020.000000	0.591709	0.000397
1030.000000	0.590261	0.000561
1040.000000	0.589759	0.000431
1050.000000	0.589075	0.000575
1060.000000	0.588850	0.000544
1070.000000	0.588406	0.000394
1080.000000	0.588073	0.000501
1090.000000	0.589286	0.000791
1100.000000	0.585668	0.000646
1110.000000	0.588955	0.000512
1120.000000	0.591827	0.000664
1130.000000	0.593868	0.000447
1140.000000	0.594738	0.000760
1150.000000	0.594730	0.000479
1160.000000	0.595071	0.000588
1170.000000	0.594410	0.000250
1180.000000	0.592075	0.000446
1190.000000	0.588905	0.000330
1200.000000	0.583178	0.000432
1210.000000	0.576842	0.000386
1220.000000	0.568014	0.000232
1230.000000	0.561093	0.000481
1240.000000	0.556411	0.000283
1250.000000	0.548638	0.000263
1260.000000	0.542263	0.000264
1270.000000	0.546113	0.000260
1280.000000	0.548609	0.000298
1290.000000	0.546006	0.000304
1300.000000	0.541838	0.000282
1310.000000	0.545575	0.000288
1320.000000	0.551609	0.000318
1330.000000	0.555788	0.000248
1340.000000	0.557934	0.000422
1350.000000	0.556924	0.000329
1360.000000	0.556461	0.000395
1370.000000	0.557589	0.000406
1380.000000	0.560669	0.000557
1390.000000	0.560751	0.000339
1400.000000	0.559920	0.000349
1410.000000	0.558808	0.000268
1420.000000	0.553789	0.000475
1430.000000	0.546539	0.000254
1440.000000	0.539923	0.000413
1450.000000	0.529831	0.000289
1460.000000	0.514436	0.000336
1470.000000	0.492508	0.000277
1480.000000	0.460188	0.000215
1490.000000	0.420249	0.000366
1500.000000	0.407864	0.000203
1510.000000	0.391413	0.000227
1520.000000	0.368486	0.000314
1530.000000	0.344619	0.000330
1540.000000	0.320829	0.000421
1550.000000	0.330711	0.000252
1560.000000	0.337877	0.000227
1570.000000	0.347738	0.000333
1580.000000	0.351210	0.000429
1590.000000	0.347177	0.000210
1600.000000	0.349945	0.000209
1610.000000	0.374631	0.000191
1620.000000	0.386811	0.000257
1630.000000	0.395641	0.000196
1640.000000	0.404818	0.000177
1650.000000	0.414358	0.000189
1660.000000	0.421740	0.000212
1670.000000	0.429180	0.000152
1680.000000	0.436254	0.000221
1690.000000	0.440317	0.000194
1700.000000	0.440177	0.000221
1710.000000	0.437162	0.000214
1720.000000	0.432925	0.000177
1730.000000	0.428413	0.000154
1740.000000	0.425307	0.000174
1750.000000	0.422758	0.000235
1760.000000	0.418745	0.000192
1770.000000	0.414263	0.000312
1780.000000	0.415213	0.000192
1790.000000	0.416453	0.000202
1800.000000	0.415127	0.000382
1810.000000	0.412495	0.000313
1820.000000	0.409385	0.000269
1830.000000	0.405348	0.000213
1840.000000	0.400034	0.000307
1850.000000	0.393585	0.000211
1860.000000	0.388423	0.000329
1870.000000	0.382160	0.000200
1880.000000	0.373421	0.000282
1890.000000	0.366201	0.000210
1900.000000	0.359993	0.000277
1910.000000	0.351476	0.000134
1920.000000	0.339884	0.000164
1930.000000	0.328063	0.000203
1940.000000	0.316139	0.000184
1950.000000	0.297114	0.000118
1960.000000	0.259995	0.000231
1970.000000	0.216041	0.000137
1980.000000	0.205829	0.000165
1990.000000	0.216355	0.000191
2000.000000	0.202435	0.000138
2010.000000	0.172900	0.000243
2020.000000	0.159030	0.000084
2030.000000	0.167683	0.000128
2040.000000	0.168726	0.000133
2050.000000	0.169419	0.000102
2060.000000	0.175469	0.000091
2070.000000	0.178029	0.000201
2080.000000	0.178847	0.000285
2090.000000	0.180251	0.000098
2100.000000	0.177115	0.000132
2110.000000	0.163857	0.000160
2120.000000	0.138874	0.000130
2130.000000	0.117572	0.000291
2140.000000	0.112789	0.000163
2150.000000	0.116569	0.000150
2160.000000	0.132360	0.000281
2170.000000	0.147320	0.000250
2180.000000	0.157876	0.000166
2190.000000	0.174354	0.000179
2200.000000	0.190416	0.000168
2210.000000	0.194947	0.000236
2220.000000	0.179511	0.000201
2230.000000	0.161353	0.000387
2240.000000	0.186228	0.000210
2250.000000	0.224453	0.000249
2260.000000	0.250218	0.000188
2270.000000	0.265535	0.000269
2280.000000	0.270544	0.000402
2290.000000	0.275804	0.000205
2300.000000	0.283043	0.000332
2310.000000	0.289822	0.000321
2320.000000	0.297590	0.000205
2330.000000	0.304871	0.000401
2340.000000	0.308609	0.000166
2350.000000	0.309985	0.000261
2360.000000	0.309342	0.000226
